timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/13 23:51:57.527, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:52:07.564, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:52:17.601, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:52:27.652, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:52:37.687, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:52:47.723, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:52:57.762, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:53:07.797, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:53:17.834, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:53:27.881, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:53:37.917, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:53:47.953, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:53:57.993, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:54:08.030, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:54:18.067, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:54:28.104, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:54:38.141, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:54:48.178, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:54:58.217, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:55:08.254, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:55:18.302, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:55:28.339, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:55:38.377, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:55:48.412, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:55:58.451, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:56:08.500, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:56:18.537, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:56:28.586, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:56:38.622, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/13 23:56:48.684, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
