timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/16 22:01:24.129, 0, NVIDIA A100-SXM4-40GB, 16437, 40960, 100
2026/07/16 22:01:34.170, 0, NVIDIA A100-SXM4-40GB, 16437, 40960, 100
2026/07/16 22:01:44.209, 0, NVIDIA A100-SXM4-40GB, 21597, 40960, 100
2026/07/16 22:01:54.249, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:02:04.288, 0, NVIDIA A100-SXM4-40GB, 16437, 40960, 100
2026/07/16 22:02:14.332, 0, NVIDIA A100-SXM4-40GB, 17297, 40960, 100
2026/07/16 22:02:24.372, 0, NVIDIA A100-SXM4-40GB, 13617, 40960, 100
2026/07/16 22:02:34.412, 0, NVIDIA A100-SXM4-40GB, 13617, 40960, 100
2026/07/16 22:02:44.453, 0, NVIDIA A100-SXM4-40GB, 13617, 40960, 100
2026/07/16 22:02:54.493, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:03:04.531, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:03:14.574, 0, NVIDIA A100-SXM4-40GB, 16635, 40960, 100
2026/07/16 22:03:24.626, 0, NVIDIA A100-SXM4-40GB, 17059, 40960, 100
2026/07/16 22:03:34.716, 0, NVIDIA A100-SXM4-40GB, 17059, 40960, 100
2026/07/16 22:03:44.755, 0, NVIDIA A100-SXM4-40GB, 13537, 40960, 100
2026/07/16 22:03:54.799, 0, NVIDIA A100-SXM4-40GB, 13537, 40960, 100
2026/07/16 22:04:04.839, 0, NVIDIA A100-SXM4-40GB, 13537, 40960, 100
2026/07/16 22:04:14.881, 0, NVIDIA A100-SXM4-40GB, 13537, 40960, 100
2026/07/16 22:04:24.921, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:04:34.962, 0, NVIDIA A100-SXM4-40GB, 17015, 40960, 100
2026/07/16 22:04:45.075, 0, NVIDIA A100-SXM4-40GB, 17457, 40960, 100
2026/07/16 22:04:55.117, 0, NVIDIA A100-SXM4-40GB, 13717, 40960, 100
2026/07/16 22:05:05.159, 0, NVIDIA A100-SXM4-40GB, 10957, 40960, 100
2026/07/16 22:05:15.206, 0, NVIDIA A100-SXM4-40GB, 10957, 40960, 100
2026/07/16 22:05:25.246, 0, NVIDIA A100-SXM4-40GB, 10957, 40960, 100
2026/07/16 22:05:35.288, 0, NVIDIA A100-SXM4-40GB, 16577, 40960, 100
2026/07/16 22:05:45.328, 0, NVIDIA A100-SXM4-40GB, 21817, 40960, 100
2026/07/16 22:05:55.368, 0, NVIDIA A100-SXM4-40GB, 16577, 40960, 100
2026/07/16 22:06:05.407, 0, NVIDIA A100-SXM4-40GB, 16577, 40960, 100
2026/07/16 22:06:15.452, 0, NVIDIA A100-SXM4-40GB, 16937, 40960, 88
2026/07/16 22:06:25.508, 0, NVIDIA A100-SXM4-40GB, 21175, 40960, 100
2026/07/16 22:06:35.547, 0, NVIDIA A100-SXM4-40GB, 10917, 40960, 100
2026/07/16 22:06:45.588, 0, NVIDIA A100-SXM4-40GB, 10917, 40960, 100
2026/07/16 22:06:55.657, 0, NVIDIA A100-SXM4-40GB, 10277, 40960, 100
2026/07/16 22:07:05.696, 0, NVIDIA A100-SXM4-40GB, 8715, 40960, 100
2026/07/16 22:07:15.764, 0, NVIDIA A100-SXM4-40GB, 13137, 40960, 100
2026/07/16 22:07:25.808, 0, NVIDIA A100-SXM4-40GB, 13137, 40960, 88
2026/07/16 22:07:35.849, 0, NVIDIA A100-SXM4-40GB, 10957, 40960, 100
2026/07/16 22:07:45.902, 0, NVIDIA A100-SXM4-40GB, 10957, 40960, 100
2026/07/16 22:07:55.942, 0, NVIDIA A100-SXM4-40GB, 10957, 40960, 100
2026/07/16 22:08:05.983, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:08:16.027, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:08:26.066, 0, NVIDIA A100-SXM4-40GB, 13177, 40960, 100
2026/07/16 22:08:36.109, 0, NVIDIA A100-SXM4-40GB, 11237, 40960, 100
2026/07/16 22:08:46.150, 0, NVIDIA A100-SXM4-40GB, 10937, 40960, 100
2026/07/16 22:08:56.190, 0, NVIDIA A100-SXM4-40GB, 10937, 40960, 100
2026/07/16 22:09:06.230, 0, NVIDIA A100-SXM4-40GB, 10937, 40960, 100
2026/07/16 22:09:16.279, 0, NVIDIA A100-SXM4-40GB, 6935, 40960, 88
2026/07/16 22:09:26.317, 0, NVIDIA A100-SXM4-40GB, 13857, 40960, 100
2026/07/16 22:09:36.359, 0, NVIDIA A100-SXM4-40GB, 13857, 40960, 100
2026/07/16 22:09:46.474, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:09:56.513, 0, NVIDIA A100-SXM4-40GB, 17657, 40960, 100
2026/07/16 22:10:06.554, 0, NVIDIA A100-SXM4-40GB, 13857, 40960, 100
2026/07/16 22:10:16.601, 0, NVIDIA A100-SXM4-40GB, 13877, 40960, 100
2026/07/16 22:10:26.642, 0, NVIDIA A100-SXM4-40GB, 17075, 40960, 100
2026/07/16 22:10:36.682, 0, NVIDIA A100-SXM4-40GB, 13877, 40960, 100
2026/07/16 22:10:46.724, 0, NVIDIA A100-SXM4-40GB, 13877, 40960, 100
2026/07/16 22:10:56.765, 0, NVIDIA A100-SXM4-40GB, 17255, 40960, 100
2026/07/16 22:11:06.807, 0, NVIDIA A100-SXM4-40GB, 16537, 40960, 62
2026/07/16 22:11:16.917, 0, NVIDIA A100-SXM4-40GB, 16537, 40960, 100
2026/07/16 22:11:26.957, 0, NVIDIA A100-SXM4-40GB, 16537, 40960, 100
2026/07/16 22:11:36.996, 0, NVIDIA A100-SXM4-40GB, 21757, 40960, 100
2026/07/16 22:11:47.042, 0, NVIDIA A100-SXM4-40GB, 20635, 40960, 100
2026/07/16 22:11:57.082, 0, NVIDIA A100-SXM4-40GB, 16537, 40960, 64
2026/07/16 22:12:07.125, 0, NVIDIA A100-SXM4-40GB, 13997, 40960, 100
2026/07/16 22:12:17.172, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:12:27.210, 0, NVIDIA A100-SXM4-40GB, 17877, 40960, 100
2026/07/16 22:12:37.249, 0, NVIDIA A100-SXM4-40GB, 13997, 40960, 100
2026/07/16 22:12:47.291, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:12:57.342, 0, NVIDIA A100-SXM4-40GB, 13897, 40960, 100
2026/07/16 22:13:07.395, 0, NVIDIA A100-SXM4-40GB, 13897, 40960, 100
2026/07/16 22:13:17.443, 0, NVIDIA A100-SXM4-40GB, 6795, 40960, 100
2026/07/16 22:13:27.481, 0, NVIDIA A100-SXM4-40GB, 14437, 40960, 99
2026/07/16 22:13:37.522, 0, NVIDIA A100-SXM4-40GB, 13897, 40960, 100
2026/07/16 22:13:47.579, 0, NVIDIA A100-SXM4-40GB, 17055, 40960, 100
2026/07/16 22:13:57.618, 0, NVIDIA A100-SXM4-40GB, 13877, 40960, 100
2026/07/16 22:14:07.657, 0, NVIDIA A100-SXM4-40GB, 13877, 40960, 100
2026/07/16 22:14:17.709, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:14:27.754, 0, NVIDIA A100-SXM4-40GB, 13877, 40960, 100
2026/07/16 22:14:37.810, 0, NVIDIA A100-SXM4-40GB, 21095, 40960, 100
2026/07/16 22:14:47.849, 0, NVIDIA A100-SXM4-40GB, 16737, 40960, 100
2026/07/16 22:14:57.888, 0, NVIDIA A100-SXM4-40GB, 16737, 40960, 100
