layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
26,2,4,dept,control5_active,anomalous,15291,32324,HBO0413:443,NWT0098:401,0.5,0.8316404223442078,0.8151832222938538,-0.016457200050354004,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15292,10201,HBO0413:444,DIB0285:233,1.0,0.7811799645423889,0.7316527962684631,-0.04952716827392578,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15293,7503,HBO0413:445,CEJ0109:414,0.5,0.8668264746665955,0.78434157371521,-0.0824849009513855,5,8,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15294,10211,HBO0413:448,DIB0285:247,0.75,0.8214349746704102,0.8059423565864563,-0.015492618083953857,5,7,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15295,7502,HBO0413:449,CEJ0109:413,1.0,0.8646770715713501,0.8328999280929565,-0.031777143478393555,5,3,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15296,10188,HBO0413:450,DIB0285:214,1.0,0.8476734757423401,0.7844105958938599,-0.06326287984848022,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15297,32360,HBO0413:451,NWT0098:451,1.0,0.9017285108566284,0.8923603892326355,-0.00936812162399292,5,7,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,dept,control5_active,anomalous,15298,32354,HBO0413:452,NWT0098:443,0.5,0.8697657585144043,0.8405524492263794,-0.029213309288024902,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15299,10202,HBO0413:455,DIB0285:234,0.75,0.8703347444534302,0.8630934953689575,-0.007241249084472656,5,8,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,dept,control5_active,anomalous,15300,32362,HBO0413:456,NWT0098:455,0.5,0.795010507106781,0.7744647860527039,-0.02054572105407715,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15301,32365,HBO0413:457,NWT0098:458,0.5,0.8401560187339783,0.7869030833244324,-0.0532529354095459,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15302,13238,HBO0413:458,FTM0406:330,0.75,0.8330504298210144,0.7879835963249207,-0.04506683349609375,5,8,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,15303,32342,HBO0413:459,NWT0098:427,0.5,0.7894526720046997,0.7310934662818909,-0.05835920572280884,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,16350,665,HJB0742:322,ABC0174:338,0.75,0.2614672780036926,0.3229168951511383,0.06144961714744568,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,anomalous,16351,12980,HJB0742:323,FSC0601:403,0.5,0.31108683347702026,0.40790337324142456,0.0968165397644043,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
