feature_id,row_gap,row_support_gap,row_mean_pos,row_mean_neg,row_active_frac
885,0.09852801286890242,0.047168840351157634,0.18143618094666533,0.08290816807776291,0.063692
7040,0.08686901778750841,0.0021203228783280986,0.08724699543379144,0.00037797764628303435,8.45e-05
5242,0.08297034206493305,0.0021193875494976908,0.08337002314122163,0.00039968107628858237,3.9e-05
5618,0.0827392951732381,0.001852059963429159,0.0847918687978052,0.0020525736245671036,0.000582
6475,0.07925757301046588,0.0023262937378744565,0.07960861236161397,0.0003510393511481001,0.000345
1103,0.07924861441265109,0.0024049918269718443,0.08057905254036382,0.001330438127712729,0.00036
5740,0.07896620861438383,0.0021269692039157734,0.07915534530398795,0.00018913668960412103,3.15e-05
4284,0.07814725030124726,0.002122925654892796,0.07838792632659941,0.00024067602535213985,3.55e-05
3927,0.0777499172025863,0.002080468390151533,0.07814973638139616,0.000399819178809864,7.75e-05
4195,0.07706107131794929,0.0020809738337794047,0.07826664144503594,0.0012055701270866554,7.7e-05
399,0.07585787295026908,0.003550790763036004,0.0873060585507222,0.011448185600453116,0.000805
1020,0.07541919411575769,0.002065305081315367,0.07608657383542429,0.0006673797196666019,9.25e-05
348,0.0749720403091914,0.0021425623979544747,0.07594837898884864,0.00097633867965724,6.25e-05
1614,0.07488487357512812,0.002122420211264924,0.07513246190913209,0.0002475883340039742,3.6e-05
3843,0.07430127699757576,0.0032818895906311157,0.07508891013450056,0.0007876331369248031,0.0001425
5627,0.07335361460731292,0.01109250434045609,0.07511172239273482,0.0017581077854219003,0.000494
7077,0.07216252015279367,0.002106246015173014,0.07242942462945937,0.000266904476665693,5.2e-05
5402,0.0692010276812122,0.0019591619194622087,0.0727232085629094,0.003522180881697201,0.0001975
4494,0.06900228670456078,0.0021375079616757528,0.06935864478875446,0.0003563580841936809,6.75e-05
7251,0.06555458309643046,0.0035625436179782533,0.07935335763981748,0.013798774543387016,0.0010255
686,0.06423688744233083,0.002125452873032157,0.06444556538219683,0.00020867793986599292,3.3e-05
3671,0.06361116454480725,0.0022156015833704485,0.0642604127678477,0.0006492482230404523,0.0004545
1764,0.0628003664934514,0.0013121185173604773,0.0776602937207802,0.0148599272273288,0.000884
7495,0.062445315727704655,0.0014722685889706232,0.07926399179266466,0.016818676064960007,0.000772
4201,0.06031244017133263,0.0018331553392713622,0.07188194722850343,0.011569507057170796,0.000415
3255,0.05980613264922176,0.0017719731949493445,0.07385875465920819,0.014052622009986427,0.0008005
1868,0.05919971132298212,0.0020485498831702485,0.060257161759400435,0.0010574504364183114,0.0001555
8050,0.057887876130367596,0.002557786919439917,0.05842088427716311,0.0005330081467955149,0.000116
6908,0.05714380376607261,0.0017685341133290588,0.06717028241525011,0.010026478649177504,0.0004325
6969,0.056890974530847356,0.00889607300899959,0.06392121857365969,0.007030244042812333,0.0025275
7052,0.05666171713594126,0.02965137549044808,0.22779365935144097,0.1711319422154997,0.1352455
5675,0.05616664046263296,0.002158004475142503,0.05835812380165553,0.0021914833390225767,0.0001865
3783,0.05520966885021474,0.0028539534200235327,0.05692683302260375,0.0017171641723890063,0.000148
3875,0.052461959600204916,0.002060250645036645,0.052883000759029124,0.00042104115882420735,9.75e-05
4381,0.05245213765366846,0.0018443844476131426,0.06758135596468366,0.015129218311015198,0.0018895
589,0.04973140533259311,0.0020774357283843,0.05023903045370939,0.0005076251211162814,8.05e-05
5151,0.04858388588764571,0.0021153440004747135,0.04877149976838377,0.00018761388073806453,4.3e-05
8147,0.04778314202599196,0.0010171426486096486,0.05098094194712413,0.003197799921132172,0.0013615
7081,0.047634407535783095,0.00199656474792475,0.04809124883724344,0.0004568413014603436,0.0001605
1546,0.04756291860287423,0.0004678488528508662,0.14977126401004243,0.1022083454071682,0.0331955
1091,0.046824715938004885,0.0005985475643244115,0.17048017657677553,0.12365546063877064,0.035991
2163,0.0459525025894942,0.001888399811560103,0.04705531988967428,0.0011028173001800714,0.0002675
6353,0.04413668365266098,0.0016302978622944602,0.06731133831798089,0.02317465466531991,0.0010335
2847,0.043444290380813856,0.0028871615826124237,0.04442436957425726,0.0009800791934433996,0.000208
