feature_id,row_gap,row_support_gap,row_mean_pos,row_mean_neg,row_active_frac
14358,0.11481861533327287,0.0021257316413840197,0.11554605584512072,0.0007274405118478491,0.000172
12848,0.11056750499964656,0.0020984376854789218,0.11123797838734385,0.0006704733876972903,0.000199
4196,0.09761930252647301,0.002015771605783893,0.09803404316596666,0.0004147406394936477,0.0001415
13580,0.0886740899746181,0.002029267466885769,0.09034901937070332,0.00167492939608521,0.000221
11292,0.08352114237347391,0.002809398822345444,0.08576826844485468,0.002247126071380766,0.0002385
1554,0.0790929763979343,0.00212848553479939,0.07933389403361796,0.00024091763568365797,3e-05
7973,0.07486651118849762,0.0019276732976834603,0.07542220422705789,0.0005556930385602827,0.0003215
10354,0.07415012550672721,0.0028567594065147563,0.07563605043992137,0.001485924933194167,0.0002845
9255,0.07293869893966091,0.00522402270597323,0.07829459229330277,0.005355893353641852,0.0011925
13407,0.0691530468782223,0.002925929625107909,0.06998835508759196,0.0008353082093696691,0.0002625
7635,0.067979370560903,0.0016955991140647916,0.0770373617042074,0.009057991143304394,0.0005975
12545,0.0651592133444464,0.0018357581158360593,0.07196828912781031,0.006809075783363915,0.000366
11765,0.060891834578527974,0.0009240419973063469,0.0982339602492978,0.037342125670769825,0.001825
1357,0.057595894449035165,0.0021183766622419466,0.05784557912785805,0.00024968467882288507,4e-05
1372,0.05700015759997187,0.002389398632933143,0.057494291322809074,0.0004941337228372068,0.000329
11953,0.05654422407916243,0.0012079267339703576,0.09633435914941485,0.03979013507025242,0.001962
11962,0.05503192890704807,0.0018654281730298451,0.056864028587978864,0.001832099680930797,0.0004295
3664,0.05389864075372025,0.0019288353017898776,0.055790473845897165,0.0018918330921769153,0.0002275
16290,0.05158485622992612,0.0018251437996507434,0.06122521326955868,0.009640357039632562,0.0003765
10028,0.04893874791670126,0.0017726766861268564,0.04937473805612619,0.000435990139424928,5.7e-05
12506,0.04770933676432937,-0.00030538462847467043,0.1433433527816969,0.09563401601736754,0.005641
12156,0.0435018304771254,0.002106751458800886,0.04367219053603148,0.0001703600589060814,5.15e-05
12228,0.04290408451236488,0.0020521635469906902,0.0432732995616803,0.0003692150493154181,0.0001055
5501,0.04257077239244382,0.0021069546687274123,0.04307495851481304,0.0005041861223692229,0.000237
3046,0.042194296758758534,0.002041043787177502,0.04406496896274464,0.0018706722039861048,0.0001165
13746,0.04209002003878103,0.0009405418924490862,0.0499500781768101,0.007860058138029069,0.001298
