layer,latent_mult,k,context_mode,feature_set,receiver_type,pair_idx,receiver_row_idx,matched_row_idx,receiver_example_id,matched_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,effect,strong_effect
18,4,8,team,top5,positive,35,25405,20910,CDE1846:457,BXK2091:134,0.25,0.4495765268802643,0.4427366852760315,-0.006839841604232788,5,4,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,benign,35,20910,25405,BXK2091:134,CDE1846:457,0.25,0.34208858013153076,0.31672731041908264,-0.02536126971244812,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,36,25406,121740,CDE1846:458,SSH1845:226,0.25,0.47377797961235046,0.4610142409801483,-0.012763738632202148,5,4,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,benign,36,121740,25406,SSH1845:226,CDE1846:458,0.25,0.5899600982666016,0.5745400190353394,-0.015420079231262207,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,37,25407,121696,CDE1846:459,SSH1845:163,0.25,0.4813075065612793,0.4683915078639984,-0.012915998697280884,5,5,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,benign,37,121696,25407,SSH1845:163,CDE1846:459,0.25,0.5910487174987793,0.5523437857627869,-0.03870493173599243,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,38,25408,38530,CDE1846:462,DNV1964:59,0.25,0.44189369678497314,0.4561312794685364,0.014237582683563232,5,4,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,38,38530,25408,DNV1964:59,CDE1846:462,0.25,0.4996422827243805,0.5639559030532837,0.0643136203289032,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,39,25409,73875,CDE1846:463,KRD2100:274,0.25,0.4770914614200592,0.4877276122570038,0.01063615083694458,5,4,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,39,73875,25409,KRD2100:274,CDE1846:463,0.25,0.4517258107662201,0.44099506735801697,-0.010730743408203125,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,40,25410,21055,CDE1846:464,BXK2091:344,0.25,0.44748130440711975,0.4414808750152588,-0.006000429391860962,5,4,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,benign,40,21055,25410,BXK2091:344,CDE1846:464,0.25,0.3162781298160553,0.2946218252182007,-0.021656304597854614,5,2,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,41,25411,121597,CDE1846:465,SSH1845:22,0.25,0.4379540681838989,0.43231815099716187,-0.0056359171867370605,5,4,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,benign,41,121597,25411,SSH1845:22,CDE1846:465,0.25,0.6028676629066467,0.5215944051742554,-0.08127325773239136,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,42,25412,73973,CDE1846:466,KRD2100:417,0.25,0.4663989841938019,0.4775230586528778,0.011124074459075928,5,4,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,42,73973,25412,KRD2100:417,CDE1846:466,0.25,0.49010342359542847,0.47619807720184326,-0.013905346393585205,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,43,25413,38641,CDE1846:469,DNV1964:219,0.25,0.5547977685928345,0.5309154391288757,-0.02388232946395874,5,4,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,benign,43,38641,25413,DNV1964:219,CDE1846:469,0.25,0.48745688796043396,0.5270724892616272,0.03961560130119324,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,44,25414,20916,CDE1846:470,BXK2091:142,0.25,0.5187341570854187,0.514933168888092,-0.00380098819732666,5,4,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,benign,44,20916,25414,BXK2091:142,CDE1846:470,0.25,0.32862111926078796,0.3160286843776703,-0.012592434883117676,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,45,25415,121900,CDE1846:471,SSH1845:458,0.25,0.4709838032722473,0.4673064947128296,-0.0036773085594177246,5,4,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,benign,45,121900,25415,SSH1845:458,CDE1846:471,0.25,0.6205227971076965,0.6158605217933655,-0.004662275314331055,5,1,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,46,25416,38771,CDE1846:472,DNV1964:408,0.25,0.4431593418121338,0.4415338337421417,-0.0016255080699920654,5,4,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,benign,46,38771,25416,DNV1964:408,CDE1846:472,0.25,0.3583102524280548,0.3836536109447479,0.025343358516693115,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,47,25417,121789,CDE1846:473,SSH1845:296,0.25,0.510485053062439,0.498283714056015,-0.01220133900642395,5,5,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,benign,47,121789,25417,SSH1845:296,CDE1846:473,0.25,0.6084305047988892,0.5752419829368591,-0.03318852186203003,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,48,25418,73941,CDE1846:476,KRD2100:373,0.25,0.45957010984420776,0.46250972151756287,0.0029396116733551025,5,4,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,48,73941,25418,KRD2100:373,CDE1846:476,0.25,0.49459147453308105,0.4640515148639679,-0.03053995966911316,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,49,25419,121626,CDE1846:477,SSH1845:63,0.25,0.48583829402923584,0.48931896686553955,0.003480672836303711,5,4,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,49,121626,25419,SSH1845:63,CDE1846:477,0.25,0.6034365892410278,0.5537275075912476,-0.04970908164978027,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,50,25420,121599,CDE1846:478,SSH1845:24,0.25,0.4507943093776703,0.45539480447769165,0.004600495100021362,5,4,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,50,121599,25420,SSH1845:24,CDE1846:478,0.25,0.617611825466156,0.5447551012039185,-0.07285672426223755,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,51,30006,41352,CMP2946:401,EAH2882:414,0.25,0.4071964919567108,0.4312523305416107,0.024055838584899902,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,51,41352,30006,EAH2882:414,CMP2946:401,0.25,0.35592523217201233,0.35443437099456787,-0.001490861177444458,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,52,30007,54080,CMP2946:402,HCM2945:184,0.25,0.35271212458610535,0.3836500942707062,0.03093796968460083,5,2,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,52,54080,30007,HCM2945:184,CMP2946:402,0.25,0.39435699582099915,0.38716092705726624,-0.00719606876373291,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,53,30008,70430,CMP2946:403,KEM2934:157,0.25,0.4106225371360779,0.4347350299358368,0.02411249279975891,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,53,70430,30008,KEM2934:157,CMP2946:403,0.25,0.5023253560066223,0.49338769912719727,-0.008937656879425049,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,54,30009,70532,CMP2946:406,KEM2934:303,0.25,0.5697546005249023,0.6224046945571899,0.0526500940322876,5,2,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,54,70532,30009,KEM2934:303,CMP2946:406,0.25,0.5279154181480408,0.5245716571807861,-0.0033437609672546387,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
