timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/13 21:29:21.390, 0, NVIDIA A100-SXM4-40GB, 20019, 40960, 100
2026/07/13 21:29:31.436, 0, NVIDIA A100-SXM4-40GB, 25075, 40960, 100
2026/07/13 21:29:41.470, 0, NVIDIA A100-SXM4-40GB, 18217, 40960, 100
2026/07/13 21:29:51.509, 0, NVIDIA A100-SXM4-40GB, 7075, 40960, 100
2026/07/13 21:30:01.558, 0, NVIDIA A100-SXM4-40GB, 12019, 40960, 100
2026/07/13 21:30:11.597, 0, NVIDIA A100-SXM4-40GB, 25517, 40960, 100
2026/07/13 21:30:21.638, 0, NVIDIA A100-SXM4-40GB, 18657, 40960, 65
2026/07/13 21:30:31.680, 0, NVIDIA A100-SXM4-40GB, 18217, 40960, 48
2026/07/13 21:30:41.718, 0, NVIDIA A100-SXM4-40GB, 12199, 40960, 100
2026/07/13 21:30:51.755, 0, NVIDIA A100-SXM4-40GB, 25517, 40960, 100
2026/07/13 21:31:01.851, 0, NVIDIA A100-SXM4-40GB, 18657, 40960, 74
2026/07/13 21:31:11.893, 0, NVIDIA A100-SXM4-40GB, 18217, 40960, 89
2026/07/13 21:31:21.932, 0, NVIDIA A100-SXM4-40GB, 12199, 40960, 100
