feature_id,row_gap,row_support_gap,row_mean_pos,row_mean_neg,row_active_frac
7805,0.13782014211485705,0.0021870935302830802,0.1396162489330536,0.0017961068181965643,0.000297
3152,0.10699029859884938,0.0019767768880123984,0.10751079652966895,0.0005204979308195755,0.0002265
3384,0.10506899357587804,0.0021183766622419466,0.10557207162444417,0.0005030780485661314,4e-05
862,0.10466247559296499,0.0020981589171270593,0.10520080470773172,0.0005383291147667289,6e-05
14297,0.09027636242956628,0.002086533713685999,0.09061122582594111,0.00033486339637482014,7.15e-05
8397,0.08897563463961627,0.0021092786769402474,0.0892232464548605,0.0002476118152442333,4.9e-05
4539,0.08709084618408147,0.0020658105249432394,0.08751145578028433,0.0004206095962028503,9.2e-05
10619,0.08688744174268984,0.0023414049536347693,0.08731252896973903,0.00042508722704918847,5.15e-05
11067,0.08518058938397369,0.0018371988882943395,0.0891895959857668,0.004009006601793107,0.000411
13020,0.08502277843528343,0.0021642964739529784,0.08529668268276346,0.0002739042474800248,4.1e-05
15189,0.08293811283624244,0.0036371460649768103,0.09771849852861247,0.014780385692370036,0.000766
9637,0.08121266902994835,0.0019723034537868856,0.0846832962532008,0.0034706272232524426,0.0001845
8029,0.07627678591745564,0.0016906202362114064,0.09219676827875242,0.015919982361296787,0.000556
3583,0.07319118578489642,0.0019012391121834336,0.07505854121379091,0.0018673554288944866,0.0004405
1863,0.07146634450970625,0.0020870391573138713,0.0722856105425453,0.0008192660328390436,7.1e-05
12277,0.06994477140004787,0.002083501051918766,0.07106387387189803,0.0011191024718501471,7.45e-05
15719,0.06974373414447894,0.0020905772627089762,0.07044950695976462,0.0007057728152856749,6.75e-05
14033,0.06767002572287167,0.0020466036670840964,0.0686710348811101,0.0010010091582384147,0.000111
10553,0.06758907671712276,0.0017993661746292622,0.08065522175313371,0.01306614503601094,0.000402
3770,0.0653698107435872,0.0017903202824034164,0.07111504839434044,0.0057452376507532285,0.0006895
11929,0.0650492511530718,0.0022106461708665463,0.06524140652175733,0.0001921553686855428,8.8e-05
14442,0.06446626088406043,0.0017382074956567278,0.07508694091768539,0.010620680033624959,0.0004625
3371,0.0644177531448757,0.0016187716826282198,0.08394726527545224,0.019529512130576538,0.0006735
8229,0.06405412270175011,0.002094620811731954,0.06423695032089645,0.0001828276191463393,6.35e-05
11698,0.06189573434251097,0.0021183766622419466,0.062100807073056534,0.00020507273054556267,4e-05
9476,0.060618150723319594,0.0021763515625965748,0.061376506781954394,0.0007583560586348014,7.55e-05
6287,0.05957021749595612,0.0005189784414542016,0.08078935768389547,0.02121914018793936,0.00204
13094,0.05815338439171555,0.0013923535868490267,0.06092704867696806,0.0027736642852525142,0.0046115
12981,0.056338614451458206,0.001896486909606058,0.059296170007108864,0.002957555555650661,0.0002595
3042,0.055220581075252635,0.00206126153229239,0.05568153847116171,0.00046095739590907534,9.65e-05
15354,0.0545867482945899,0.0012694204981335139,0.14524245166955663,0.09065570337496673,0.0212605
13002,0.053352181324607915,0.002111805895079608,0.05365941907480677,0.0003072377501988531,4.65e-05
4555,0.05295275495675241,0.002121914767637052,0.05308067504188587,0.0001279200851334615,3.65e-05
11861,0.052913464614121025,0.0013300643473383833,0.0734637836227842,0.020550319008663175,0.0013305
11653,0.05125398765549747,0.0016956512071406448,0.05201021850164444,0.0007562308461469705,0.000876
473,0.050553890404393884,0.0014242514443227657,0.06205259453065991,0.011498704126266022,0.0008195
461,0.04969221127251579,0.0009520915374648098,0.0665904012341796,0.016898189961663812,0.001333
10905,0.048171473479808845,0.00204197911600791,0.04886639351742956,0.0006949200376207116,0.000162
11649,0.04812694594221842,0.0021950060461288787,0.049224528650940846,0.0010975827087224264,0.000707
10770,0.04795861182136158,0.00244075067304958,0.04838685429306526,0.00042824247170368063,9.25e-05
85,0.047599297275630476,0.0006490285706680261,0.07374849136825391,0.026149194092623437,0.0018185
5571,0.045972046794389695,0.0020243641474577204,0.04783855799512943,0.001866511200739732,0.000133
12380,0.04493923161214297,0.0020789520592679163,0.04558045219910178,0.0006412205869588052,7.9e-05
13035,0.042406755156802874,0.0018748804851087437,0.04279574135883937,0.00038898620203649704,0.000513
2112,0.04192030814376395,0.0013629820089006706,0.12089048532722388,0.07897017718345993,0.026414
8211,0.04185477454197843,0.0007684305935932781,0.042316837186822207,0.0004620626448437733,7.55e-05
2284,0.039824711098516444,0.0011429981119498221,0.051727946787491486,0.011903235688975044,0.001237
5050,0.03979171833541484,0.001958580917409,0.04026984146821244,0.0004781231327976017,0.0002445
5751,0.03969892966490583,0.0016588866361840512,0.06003791621247152,0.020338986547565687,0.002073
703,0.039215518352335596,0.0008158249678658466,0.05676007223771254,0.017544553885376943,0.0016535
8967,0.03910089682158741,0.002078446615640044,0.03967682803905774,0.0005759312174703265,7.95e-05
5014,0.03885646538443529,0.0008053279784279475,0.0391768245643892,0.0003203591799539114,3.9e-05
15287,0.03798988247228283,0.0020510015428842733,0.03870341302956711,0.0007135305572842866,0.0001995
754,0.03753673236152315,-2.7695682688252607e-05,0.08144099546065459,0.04390426309913144,0.009591
4862,0.03731180711729949,0.001731305867066674,0.03791323177440364,0.0006014246571041461,5.15e-05
4155,0.037062270964955894,0.0008921131655712901,0.037550001976771163,0.00048773101181526647,4.6e-05
3224,0.03658067700695859,0.0007937027749868874,0.03687877424801514,0.00029809724105654955,5.05e-05
9782,0.036528521267473704,0.002087544600941743,0.0369584508593036,0.00042992959182989294,7.05e-05
10245,0.036262251961346255,0.0008280729416821958,0.036463610508315744,0.00020135854696948626,1.65e-05
4302,0.035913674288359385,0.023271975762058583,0.13042783977925612,0.09451416549089674,0.0472665
615,0.0357737286490149,0.0019000250150011631,0.03734830787254907,0.0015745792235341701,0.000256
197,0.03557474301963166,0.0012214174326953468,0.05432386571539699,0.018749122695765324,0.001113
3892,0.03539233526009052,0.0009516799552348712,0.035840689106571975,0.000448353846481453,3.35e-05
2485,0.03522260889360093,0.001681092365707171,0.03828348117286448,0.003060872279263552,0.000519
1701,0.03473965861843493,0.0007846047896851881,0.03498678676707941,0.0002471281486444826,5.95e-05
14474,0.03453330416275458,0.00174614347685201,0.043615825594633735,0.009082521431879154,0.0005475
14484,0.034065626935365904,0.0007561488296736728,0.03474007816146454,0.0006744512260986293,0.0001805
6048,0.03391590080964303,0.0008179640691247522,0.034290378892875534,0.00037447808323249894,2.65e-05
