layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
18,4,4,dept_role,control5_active,anomalous,30022,30019,CMP2946:423,CMP2946:420,0.25,0.4211212396621704,0.4282659888267517,0.007144749164581299,5,5,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,anomalous,30023,30019,CMP2946:424,CMP2946:420,0.25,0.342947781085968,0.3596213757991791,0.01667359471321106,5,4,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,anomalous,83551,25408,MBG3183:283,CDE1846:462,1.0,0.6162141561508179,0.5601118803024292,-0.05610227584838867,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,1692,136774,ACM2278:228,WRW2331:511,0.75,0.34236299991607666,0.3838043510913849,0.04144135117530823,5,4,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,1693,95710,ACM2278:231,NGR2884:449,1.0,0.3368968963623047,0.3749634921550751,0.038066595792770386,5,4,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,1694,11009,ACM2278:232,AVC2328:227,0.75,0.3103208541870117,0.3478529751300812,0.03753212094306946,5,4,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,1695,95440,ACM2278:233,NGR2884:58,0.75,0.444414883852005,0.4987633228302002,0.05434843897819519,5,4,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,1696,72352,ACM2278:234,KMB3781:359,0.75,0.4246574342250824,0.4768427312374115,0.0521852970123291,5,6,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,25375,135919,CDE1846:415,WRF3534:448,0.25,0.48000627756118774,0.4278697669506073,-0.052136510610580444,5,6,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25376,38565,CDE1846:416,DNV1964:109,0.5,0.476402223110199,0.4307922124862671,-0.045610010623931885,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25377,121706,CDE1846:417,SSH1845:177,0.75,0.4381938576698303,0.387393057346344,-0.05080080032348633,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25378,38547,CDE1846:420,DNV1964:84,1.0,0.41655200719833374,0.36909475922584534,-0.0474572479724884,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25379,11290,CDE1846:421,AXW3243:102,0.25,0.4224047064781189,0.36040470004081726,-0.062000006437301636,5,6,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25380,36840,CDE1846:422,DJP3230:205,0.75,0.4740689694881439,0.39230597019195557,-0.08176299929618835,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25381,126655,CDE1846:423,TRW3172:359,1.0,0.4615910053253174,0.3899523913860321,-0.07163861393928528,5,7,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25382,29249,CDE1846:424,CLE3098:331,0.75,0.4656012952327728,0.38938218355178833,-0.0762191116809845,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25383,14947,CDE1846:427,BJW3558:423,0.25,0.4605143070220947,0.39590707421302795,-0.06460723280906677,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25384,38743,CDE1846:428,DNV1964:367,0.75,0.4696827530860901,0.40841975808143616,-0.06126299500465393,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25385,53870,CDE1846:429,HBM0676:399,1.0,0.48370906710624695,0.419882208108902,-0.06382685899734497,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25386,119292,CDE1846:430,SLS0834:487,0.25,0.4298016130924225,0.37180110812187195,-0.05800050497055054,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25387,121886,CDE1846:431,SSH1845:438,1.0,0.46182042360305786,0.4040181338787079,-0.057802289724349976,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25388,134892,CDE1846:434,WMR2723:114,1.0,0.41756606101989746,0.37412822246551514,-0.043437838554382324,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25389,83597,CDE1846:435,MBG3183:351,0.5,0.4810541868209839,0.4391266405582428,-0.04192754626274109,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25390,102145,CDE1846:436,PAA2738:500,0.75,0.4580255448818207,0.41286495327949524,-0.04516059160232544,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25391,36941,CDE1846:437,DJP3230:351,1.0,0.454647958278656,0.4105120003223419,-0.04413595795631409,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25392,105749,CDE1846:438,QKO2718:217,0.25,0.453688383102417,0.41296809911727905,-0.04072028398513794,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25393,73232,CDE1846:441,KRB3120:87,1.0,0.4744405746459961,0.41730743646621704,-0.05713313817977905,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25394,115705,CDE1846:442,SDM3560:16,1.0,0.4234159290790558,0.36579737067222595,-0.057618558406829834,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25395,13287,CDE1846:443,BGH2610:311,1.0,0.48396870493888855,0.4280894100666046,-0.055879294872283936,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25396,119458,CDE1846:444,SMM3221:212,0.25,0.4358266294002533,0.3705821633338928,-0.06524446606636047,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25397,115806,CDE1846:445,SDM3560:161,1.0,0.4287758469581604,0.3705783784389496,-0.058197468519210815,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25398,11338,CDE1846:448,AXW3243:159,0.75,0.45171621441841125,0.3929901123046875,-0.058726102113723755,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25399,104422,CDE1846:449,PWM0708:470,1.0,0.5384507179260254,0.48562362790107727,-0.05282709002494812,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25400,58538,CDE1846:450,ILY3152:491,1.0,0.4665936231613159,0.3990214765071869,-0.06757214665412903,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25401,134888,CDE1846:451,WMR2723:108,1.0,0.4562937617301941,0.390145480632782,-0.06614828109741211,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25402,80377,CDE1846:452,LRC3160:431,1.0,0.4688948690891266,0.4066547155380249,-0.062240153551101685,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25403,36832,CDE1846:455,DJP3230:193,0.75,0.437348872423172,0.3632723093032837,-0.0740765631198883,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25404,108932,CDE1846:456,RHO0678:144,0.25,0.4546266794204712,0.391322523355484,-0.06330415606498718,5,6,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25405,11253,CDE1846:457,AXW3243:54,0.25,0.4495765268802643,0.37446659803390503,-0.07510992884635925,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25406,117361,CDE1846:458,SHG1281:511,0.5,0.47377797961235046,0.3952658772468567,-0.07851210236549377,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25407,45894,CDE1846:459,FNW3564:261,0.5,0.4813075065612793,0.4035453498363495,-0.07776215672492981,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25408,126529,CDE1846:462,TRW3172:177,1.0,0.44189369678497314,0.3836984932422638,-0.05819520354270935,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25409,58230,CDE1846:463,ILY3152:49,1.0,0.4770914614200592,0.4179798662662506,-0.059111595153808594,5,6,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25410,109025,CDE1846:464,RHO0678:250,1.0,0.44748130440711975,0.39024055004119873,-0.05724075436592102,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25411,106710,CDE1846:465,RBB0585:63,1.0,0.4379540681838989,0.38642752170562744,-0.051526546478271484,5,6,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25412,101935,CDE1846:466,PAA2738:197,1.0,0.4663989841938019,0.41206029057502747,-0.054338693618774414,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25413,13250,CDE1846:469,BGH2610:260,0.5,0.5547977685928345,0.48370301723480225,-0.07109475135803223,5,6,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25414,135089,CDE1846:470,WMR2723:389,0.75,0.5187341570854187,0.4476417899131775,-0.07109236717224121,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25415,28190,CDE1846:471,CJC1433:417,0.5,0.4709838032722473,0.4061685800552368,-0.0648152232170105,5,4,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25416,109173,CDE1846:472,RHO0678:411,0.25,0.4431593418121338,0.37712332606315613,-0.06603601574897766,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25417,4570,CDE1846:473,AFP2709:336,0.5,0.510485053062439,0.446869432926178,-0.06361562013626099,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25418,40526,CDE1846:476,DSB2734:246,1.0,0.45957010984420776,0.4150228798389435,-0.04454723000526428,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25419,4023,CDE1846:477,AFB3228:192,0.25,0.48583829402923584,0.44212469458580017,-0.04371359944343567,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,25420,58438,CDE1846:478,ILY3152:346,0.5,0.4507943093776703,0.40896567702293396,-0.04182863235473633,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,30006,91058,CMP2946:401,MRS0409:88,0.5,0.4071964919567108,0.4207138121128082,0.013517320156097412,5,6,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,30007,3055,CMP2946:402,ADM0923:401,0.75,0.35271212458610535,0.370696097612381,0.017983973026275635,5,4,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,30008,141718,CMP2946:403,ZNA0921:9,0.25,0.4106225371360779,0.431231826543808,0.020609289407730103,5,5,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,30009,48528,CMP2946:406,GGM3737:87,1.0,0.5697546005249023,0.5877562165260315,0.01800161600112915,5,5,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,30010,43394,CMP2946:407,EKS3724:270,0.5,0.4113714098930359,0.41130495071411133,-6.645917892456055e-05,5,5,"[7811, 10617, 2187, 5024, 8679]",True,False
18,4,4,dept_role,control5_active,benign,30011,116537,CMP2946:408,SFC2336:133,1.0,0.42193537950515747,0.41023653745651245,-0.01169884204864502,5,5,"[7811, 10617, 2187, 5024, 8679]",True,True
18,4,4,dept_role,control5_active,benign,30012,50476,CMP2946:409,GRL2886:324,0.75,0.3991337716579437,0.3902638852596283,-0.00886988639831543,5,6,"[7811, 10617, 2187, 5024, 8679]",True,False
18,4,4,dept_role,control5_active,benign,30013,54002,CMP2946:410,HCM2945:72,0.25,0.3866937458515167,0.38908448815345764,0.002390742301940918,5,5,"[7811, 10617, 2187, 5024, 8679]",False,False
18,4,4,dept_role,control5_active,benign,30014,48472,CMP2946:413,GGM3737:11,1.0,0.4019182026386261,0.39302822947502136,-0.008889973163604736,5,5,"[7811, 10617, 2187, 5024, 8679]",True,False
18,4,4,dept_role,control5_active,benign,30015,48715,CMP2946:414,GGM3737:354,1.0,0.39600488543510437,0.38802796602249146,-0.007976919412612915,5,5,"[7811, 10617, 2187, 5024, 8679]",True,False
