feature_id,row_gap,row_support_gap,row_mean_pos,row_mean_neg,row_active_frac
997,0.5718258902252928,0.09755583089483767,0.5865951168061189,0.014769226580825995,0.0043305
6455,0.22953061417201587,0.12162771789404946,0.23463291386929283,0.005102299697276969,0.004659
537,0.20250961778233598,0.03426069192313566,0.21781770883607113,0.015308091053735142,0.0032485
10273,0.13794332221796984,0.08009512402145855,0.2377869658704809,0.09984364365251104,0.079774
1415,0.10884893434064982,0.0020663159685711118,0.10985119464559033,0.001002260304940508,9.15e-05
5028,0.10284916526708002,0.0021092786769402474,0.10335851791509347,0.0005093526480134592,4.9e-05
7587,0.10038882321503895,0.014273711625365821,0.10634139405430304,0.0059525708392641,0.0011075
835,0.09068225352089536,0.0019964136310740774,0.09108439732616215,0.0004021438052667932,0.0002535
15655,0.07675940858850575,0.0020829956082908936,0.07715697505458595,0.00039756646608020044,7.5e-05
4414,0.07652824221107582,0.0021158494441025854,0.07678175548103637,0.0002535132699605507,4.25e-05
1347,0.07539931616709798,0.002054185321502179,0.07569962149985764,0.00030030533275964997,0.0001035
14681,0.07260434838726598,0.0020900718190811044,0.07394950179557835,0.001345153408312375,6.8e-05
5923,0.07160376526120986,0.0021133222259632246,0.07195652542893491,0.0003527601677250496,4.5e-05
15063,0.0713927243118871,0.002212743503803372,0.07156823442949668,0.0001755101176095766,3.95e-05
9637,0.06973325893118373,0.002121839209211715,0.07094992746771102,0.001216668536527292,8.3e-05
10984,0.06865316599722088,0.008943074104014818,0.07650850223188835,0.007855336234667474,0.0015525
50,0.06856647977487199,0.002132453525397031,0.06881682053692605,0.0002503407620540599,7.25e-05
15532,0.0678536696660895,0.0020678322994547283,0.06840493778664422,0.0005512681205547214,9e-05
11152,0.06521181962324134,0.0030843183875858314,0.0947473659986905,0.02953554637544917,0.001545
5433,0.05990298405231026,0.0021234310985206685,0.060182696531077946,0.0002797124787676888,3.5e-05
15748,0.056978433213754814,0.004556600117152165,0.05777909102656826,0.000800657812813442,0.000135
10985,0.05548228090214154,0.0021133222259632246,0.055665194512299065,0.00018291361015753034,4.5e-05
14094,0.05139855444368637,0.001882839931653509,0.055397955930775365,0.003999401487088992,0.000273
3969,0.04792119246334225,0.001743767375563322,0.05595198625088181,0.008030793787539563,0.000457
