timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/11 03:49:52.150, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:50:02.189, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:50:12.240, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:50:22.279, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:50:32.320, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:50:42.358, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:50:52.421, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:51:02.458, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:51:12.496, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:51:22.533, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:51:32.573, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:51:42.612, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:51:52.651, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:52:02.701, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:52:12.739, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:52:22.777, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:52:32.840, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:52:42.879, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:52:52.917, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:53:02.953, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:53:12.990, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:53:23.029, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:53:33.070, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:53:43.108, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:53:53.146, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:54:03.184, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:54:13.223, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:54:23.273, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/11 03:54:33.335, 0, NVIDIA A100-SXM4-40GB, 949, 40960, 0
2026/07/11 03:54:43.369, 0, NVIDIA A100-SXM4-40GB, 8857, 40960, 8
2026/07/11 03:54:53.406, 0, NVIDIA A100-SXM4-40GB, 8895, 40960, 10
2026/07/11 03:55:03.441, 0, NVIDIA A100-SXM4-40GB, 8927, 40960, 0
2026/07/11 03:55:13.464, 0, NVIDIA A100-SXM4-40GB, 7135, 40960, 1
2026/07/11 03:55:23.499, 0, NVIDIA A100-SXM4-40GB, 9157, 40960, 96
2026/07/11 03:55:33.537, 0, NVIDIA A100-SXM4-40GB, 9777, 40960, 100
2026/07/11 03:55:43.574, 0, NVIDIA A100-SXM4-40GB, 13817, 40960, 100
2026/07/11 03:55:53.625, 0, NVIDIA A100-SXM4-40GB, 9117, 40960, 83
2026/07/11 03:56:03.686, 0, NVIDIA A100-SXM4-40GB, 9217, 40960, 1
2026/07/11 03:56:13.723, 0, NVIDIA A100-SXM4-40GB, 9137, 40960, 100
2026/07/11 03:56:23.768, 0, NVIDIA A100-SXM4-40GB, 7055, 40960, 100
2026/07/11 03:56:33.805, 0, NVIDIA A100-SXM4-40GB, 13077, 40960, 100
