feature_id,row_gap,row_support_gap,row_mean_pos,row_mean_neg,row_active_frac
6967,0.36970927264115183,0.043022192091462,0.37898828491859116,0.009279012277439318,0.001638
16198,0.14412389277978024,0.012703108204236131,0.1458548242113827,0.0017309314316024727,0.0002935
16252,0.13628913274028415,0.017714490259725848,0.14703828918789977,0.010749156447615609,0.0016035
11237,0.09429809857190699,0.002439815344219172,0.0946745267042764,0.0003764281323693999,4.7e-05
328,0.08657970041352119,0.0020708649612219614,0.08760926522030915,0.0010295648067879617,8.7e-05
12955,0.0859686598206241,0.0021510793812029656,0.08712910347330205,0.001160443652677954,0.0001005
3846,0.08260242679543017,0.0021617692558136177,0.08295750862597977,0.00035508183054960016,4.35e-05
4410,0.08125998526060546,0.0020248695910855927,0.0818073175301016,0.0005473322694961478,0.0001325
14785,0.07967901765153347,0.0021258827582346924,0.08104066699328197,0.0013616493417484914,7.9e-05
15583,0.0779740322618726,0.004178627307278592,0.078975712732795,0.0010016804709223912,0.0001375
1817,0.0730242235565435,0.004184692630813058,0.07432111932263955,0.001296895766096037,0.0001315
15806,0.06991408239139006,0.0021178712186140742,0.07025466182216407,0.0003405794307740014,4.05e-05
9110,0.06813749759056165,0.004234226106344532,0.0685534411264772,0.0004159435359155476,8.25e-05
2105,0.06696215413520143,0.002130507309310879,0.06712193449227591,0.0001597803570744763,2.8e-05
14755,0.060531283375407835,0.0018499105374164804,0.06796586766437789,0.007434584288970052,0.000352
350,0.05932210264004986,0.0021077623460566304,0.05959721541338312,0.0002751127733332569,5.05e-05
15945,0.05919504750100953,0.00204508733620048,0.06023563307086516,0.001040585569855625,0.0001125
8899,0.05803795539364144,0.002095126255359826,0.058244187807527645,0.00020623241388620494,6.3e-05
545,0.05753542374343293,0.001858578637515644,0.06255641058848319,0.00502098684505026,0.000297
10137,0.05557035482874607,0.00146936357870458,0.08277662763356498,0.027206272804818916,0.001007
11114,0.055014695343599596,0.004375145854746051,0.05606845804354385,0.001053762699944255,0.0003145
14508,0.05441774307363835,0.0016038350490680637,0.06376108056212755,0.009343337488489202,0.000549
814,0.05289529257371361,0.001075193107389613,0.1034064132301699,0.05051112065645629,0.0013505
13435,0.05246683208378849,0.0015885961818065616,0.0639487556096239,0.011481923525835413,0.0006105
6219,0.05140546379449599,0.002122925654892796,0.05162453647000765,0.0002190726755116626,3.55e-05
15263,0.05109455776437506,0.005041911883088571,0.06240927690472333,0.011314719140348269,0.0014655
12568,0.050184209498747974,0.0008724764225096115,0.05061608049862896,0.0004318709998809832,1.9e-05
6277,0.050045316089467946,0.002086533713685999,0.050821698187896246,0.0007763820984282984,7.15e-05
6446,0.04811848380397171,0.014470026493599766,0.07805757860176632,0.029939094797794604,0.0101055
9603,0.047108957066012896,0.0018190550107667941,0.062102835009025,0.014993877943012102,0.0007075
14972,0.045091989248895965,0.0011658941920547434,0.07620765000664756,0.031115660757751594,0.0011215
5151,0.04303972204081274,0.001200821895453777,0.05425462267857076,0.01121490063775802,0.0013655
2322,0.04230308740231594,0.0020990942459574668,0.04320232510677398,0.0008992377044580403,0.0001055
15878,0.04065014540012983,0.0017806647603979913,0.04943708005389795,0.008786934653768117,0.0004205
7591,0.04034778558077454,0.0016075815267665814,0.08007946667454258,0.03973168109376804,0.0016595
3611,0.04023216055788409,0.0019136719929537121,0.04268050640959815,0.0024483458517140584,0.0002425
14850,0.04023206515412799,0.0017883219732414107,0.04523260325553136,0.005000538101403369,0.0003665
3356,0.040145193268559386,0.0018176377036579973,0.044534559524380284,0.0043893662558209,0.0003375
12852,0.03954235576225111,0.002801892726352698,0.04161362112287913,0.0020712653606280176,0.0001995
10434,0.038688115462868655,0.0010539123819431281,0.05448238245291962,0.01579426699005097,0.001093
272,0.037502977942757525,0.002086533713685999,0.03824676347199478,0.0007437855292372571,7.15e-05
9860,0.035671214285027675,0.0019035631203962685,0.03766235601271095,0.0019911417276832796,0.0002525
6164,0.035637581529295956,0.0020483283702711253,0.0544707203531221,0.01883313882382615,0.0012235
3878,0.035292334212063674,0.0017286040667271565,0.043270352026214175,0.0079780178141505,0.000472
6541,0.03503912539754335,0.0015810900858138155,0.04506556201888769,0.010026436621344335,0.0005715
5855,0.03488157072662776,0.0017569089098879987,0.04249692729145925,0.0076153565648314926,0.000444
5186,0.03320072731294555,0.0007628707136866841,0.03361601763116948,0.00041529031822393,8.1e-05
14648,0.03271571504059941,0.003955499992110949,0.0355475387754768,0.0028318237348773836,0.0004975
15695,0.03250979982503873,0.0017526386855890117,0.0398788063196308,0.007369006494592066,0.0005875
2523,0.03221569214764568,0.0012295514614402688,0.03886100321371686,0.006645311066071183,0.000455
13969,0.03208781061935277,0.0017562523494094534,0.04036770956097871,0.008279898941625936,0.0005375
5002,0.031681845647621346,0.0019882275092533027,0.038000652783428394,0.006318807135807049,0.000633
4291,0.031505565876386435,0.0023126232945724244,0.0407552356064707,0.009249669730084262,0.0006835
16169,0.031356412764272916,0.0009696544129391466,0.07165957584133166,0.040303163077058744,0.0010835
3603,0.0309196459362424,0.0019149616485613192,0.034727081332698174,0.0038074353964557754,0.0003805
15422,0.030780307431841278,0.0019278244145341334,0.03286794779360461,0.0020876403617633298,0.0002285
10977,0.03074781884258929,0.0008083606401951807,0.031377968217004976,0.0006301493744156857,3.6e-05
8432,0.03071605651311007,0.0007709578117326391,0.03162990895929221,0.0009138524461821431,7.3e-05
11426,0.029524947023005302,0.0008428584583916787,0.0359907195207247,0.006465772497719397,0.000234
1554,0.029142345122645102,0.0012284467127865906,0.055105728912707715,0.025963383790062612,0.001756
87,0.02825927522664193,0.0017692244639108603,0.05880490392031444,0.03054562869367251,0.001871
11643,0.028135977640117313,0.0019567623528240377,0.03256072520988344,0.0044247475697661316,0.000432
15991,0.028063130961894733,0.001578719146902014,0.04702217169348133,0.018959040731586597,0.0014095
7456,0.028053977304360284,0.00139003239447813,0.04069879269754875,0.012644815393188468,0.0007605
5200,0.027642593675469646,0.0011634476947176057,0.07231608178732897,0.044673488111859325,0.002006
4942,0.027613417656633114,0.0015939345488140324,0.04632012268516236,0.01870670502852925,0.001673
10484,0.02756788244091829,0.001713440757890991,0.03454421007090846,0.00697632762999017,0.000487
8921,0.027252376637291822,0.00205972173605929,0.03250004184832701,0.0052476652110351905,0.000423
8102,0.027220553408064632,0.0012999878702915448,0.04631355526055466,0.01909300185249003,0.000896
16033,0.02714355172317206,0.0009934623565249921,0.05045833540051318,0.02331478367734112,0.0013385
