timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/15 10:42:38.385, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:42:48.435, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:42:58.471, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:43:08.506, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:43:18.542, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:43:28.578, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:43:38.617, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:43:48.653, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:43:58.688, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:44:08.735, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:44:18.782, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:44:28.818, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:44:38.856, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:44:48.892, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:44:58.929, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:45:08.967, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:45:19.004, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:45:29.041, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:45:39.080, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:45:49.116, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:45:59.153, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:46:09.189, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:46:19.237, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:46:29.274, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:46:39.312, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:46:49.349, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:46:59.387, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:47:09.424, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:47:19.460, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/07/15 10:47:29.496, 0, NVIDIA A100-SXM4-40GB, 8509, 40960, 3
2026/07/15 10:47:39.561, 0, NVIDIA A100-SXM4-40GB, 8611, 40960, 12
2026/07/15 10:47:49.595, 0, NVIDIA A100-SXM4-40GB, 8647, 40960, 11
2026/07/15 10:47:59.629, 0, NVIDIA A100-SXM4-40GB, 8683, 40960, 11
2026/07/15 10:48:09.663, 0, NVIDIA A100-SXM4-40GB, 7127, 40960, 38
2026/07/15 10:48:19.696, 0, NVIDIA A100-SXM4-40GB, 19797, 40960, 100
2026/07/15 10:48:29.736, 0, NVIDIA A100-SXM4-40GB, 16117, 40960, 100
2026/07/15 10:48:39.775, 0, NVIDIA A100-SXM4-40GB, 19797, 40960, 100
2026/07/15 10:48:49.812, 0, NVIDIA A100-SXM4-40GB, 16117, 40960, 100
2026/07/15 10:48:59.851, 0, NVIDIA A100-SXM4-40GB, 20777, 40960, 76
2026/07/15 10:49:09.889, 0, NVIDIA A100-SXM4-40GB, 21957, 40960, 100
2026/07/15 10:49:19.925, 0, NVIDIA A100-SXM4-40GB, 27937, 40960, 100
2026/07/15 10:49:29.971, 0, NVIDIA A100-SXM4-40GB, 21155, 40960, 100
2026/07/15 10:49:40.015, 0, NVIDIA A100-SXM4-40GB, 27495, 40960, 100
2026/07/15 10:49:50.051, 0, NVIDIA A100-SXM4-40GB, 19797, 40960, 100
2026/07/15 10:50:00.089, 0, NVIDIA A100-SXM4-40GB, 6795, 40960, 46
2026/07/15 10:50:10.123, 0, NVIDIA A100-SXM4-40GB, 19797, 40960, 100
2026/07/15 10:50:20.158, 0, NVIDIA A100-SXM4-40GB, 16117, 40960, 100
2026/07/15 10:50:30.196, 0, NVIDIA A100-SXM4-40GB, 19797, 40960, 100
2026/07/15 10:50:40.237, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:50:50.274, 0, NVIDIA A100-SXM4-40GB, 38899, 40960, 100
2026/07/15 10:51:00.314, 0, NVIDIA A100-SXM4-40GB, 20417, 40960, 100
2026/07/15 10:51:10.350, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:51:20.400, 0, NVIDIA A100-SXM4-40GB, 36317, 40960, 100
2026/07/15 10:51:30.436, 0, NVIDIA A100-SXM4-40GB, 27655, 40960, 100
2026/07/15 10:51:40.476, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:51:50.560, 0, NVIDIA A100-SXM4-40GB, 19917, 40960, 100
2026/07/15 10:52:00.595, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:52:10.631, 0, NVIDIA A100-SXM4-40GB, 38899, 40960, 100
2026/07/15 10:52:20.700, 0, NVIDIA A100-SXM4-40GB, 19917, 40960, 98
2026/07/15 10:52:30.750, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:52:40.789, 0, NVIDIA A100-SXM4-40GB, 35157, 40960, 100
2026/07/15 10:52:50.831, 0, NVIDIA A100-SXM4-40GB, 27655, 40960, 100
2026/07/15 10:53:00.866, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:53:10.909, 0, NVIDIA A100-SXM4-40GB, 19917, 40960, 100
2026/07/15 10:53:20.948, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:53:30.984, 0, NVIDIA A100-SXM4-40GB, 38899, 40960, 100
2026/07/15 10:53:41.028, 0, NVIDIA A100-SXM4-40GB, 19917, 40960, 100
2026/07/15 10:53:51.065, 0, NVIDIA A100-SXM4-40GB, 26599, 40960, 100
2026/07/15 10:54:01.141, 0, NVIDIA A100-SXM4-40GB, 38057, 40960, 100
2026/07/15 10:54:11.177, 0, NVIDIA A100-SXM4-40GB, 27655, 40960, 100
2026/07/15 10:54:21.213, 0, NVIDIA A100-SXM4-40GB, 22257, 40960, 100
2026/07/15 10:54:31.259, 0, NVIDIA A100-SXM4-40GB, 26835, 40960, 100
2026/07/15 10:54:41.303, 0, NVIDIA A100-SXM4-40GB, 19897, 40960, 100
2026/07/15 10:54:51.338, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/15 10:55:01.371, 0, NVIDIA A100-SXM4-40GB, 19897, 40960, 100
2026/07/15 10:55:11.408, 0, NVIDIA A100-SXM4-40GB, 16297, 40960, 100
2026/07/15 10:55:21.447, 0, NVIDIA A100-SXM4-40GB, 19897, 40960, 100
2026/07/15 10:55:31.486, 0, NVIDIA A100-SXM4-40GB, 16297, 40960, 100
2026/07/15 10:55:41.525, 0, NVIDIA A100-SXM4-40GB, 19897, 40960, 100
2026/07/15 10:55:51.573, 0, NVIDIA A100-SXM4-40GB, 17017, 40960, 82
2026/07/15 10:56:01.609, 0, NVIDIA A100-SXM4-40GB, 28077, 40960, 100
2026/07/15 10:56:11.644, 0, NVIDIA A100-SXM4-40GB, 21955, 40960, 100
2026/07/15 10:56:21.690, 0, NVIDIA A100-SXM4-40GB, 27615, 40960, 100
