layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
26,2,4,team,control5_active,benign,40883,30214,VSS0154:248,MYD0978:330,0.25,0.41123196482658386,0.45845454931259155,0.04722258448600769,5,9,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40884,40355,VSS0154:249,USH0199:487,0.5,0.4697616994380951,0.5197834372520447,0.050021737813949585,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40885,24745,VSS0154:253,KNB0022:337,1.0,0.5217022895812988,0.5804227590560913,0.05872046947479248,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40886,34585,VSS0154:254,RGG0064:253,1.0,0.518672525882721,0.5915605425834656,0.07288801670074463,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40887,42272,VSS0154:255,YDN0198:220,1.0,0.5089664459228516,0.5361871123313904,0.02722066640853882,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40888,19675,VSS0154:256,JDC0030:475,0.75,0.5422660708427429,0.56782466173172,0.02555859088897705,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40889,5727,VSS0154:259,BXJ0010:298,0.5,0.5664964914321899,0.5444248914718628,-0.02207159996032715,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,team,control5_active,benign,40890,37694,VSS0154:260,SNS0129:312,1.0,0.5112485885620117,0.5749730467796326,0.06372445821762085,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40891,42227,VSS0154:261,YDN0198:156,0.25,0.6354454755783081,0.6418460607528687,0.006400585174560547,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40892,39070,VSS0154:262,TDJ0998:477,0.5,0.5747155547142029,0.5531134009361267,-0.021602153778076172,5,10,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,team,control5_active,benign,40893,38765,VSS0154:263,TDJ0998:37,0.25,0.5287986397743225,0.5273693203926086,-0.0014293193817138672,5,9,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,team,control5_active,benign,40894,40219,VSS0154:266,USH0199:289,0.75,0.5275988578796387,0.59101802110672,0.0634191632270813,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40895,11418,VSS0154:267,EWH0191:148,1.0,0.5981174111366272,0.710394561290741,0.11227715015411377,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40896,5822,VSS0154:268,BXJ0010:438,1.0,0.4908275604248047,0.6108614802360535,0.12003391981124878,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40897,1592,VSS0154:269,AIP0982:312,0.75,0.4522233307361603,0.6209766268730164,0.16875329613685608,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
