layer,latent_mult,k,context_mode,target,n_receivers,top_benign_mean_best_delta,top_anomalous_mean_best_delta,control_benign_mean_best_delta,control_anomalous_mean_best_delta,top_repair_advantage,control_repair_advantage,top_minus_control_advantage
26,2,4,dept,top5,1309,0.0010973641647465636,0.00231283377198612,0.006529783933922204,0.006717301318898649,0.0012154696072395562,0.0001875173849764447,0.0010279522222631115
26,2,4,team,top5,1309,0.0010443644340571963,0.002579942209015738,0.00651673824619573,0.00703640707901546,0.0015355777749585416,0.0005196688328197299,0.0010159089421388117
26,2,4,role,top5,1309,0.0012758895584059817,0.0023892217573999357,0.006547164618741291,0.006912059666456568,0.001113332198993954,0.00036489504771527667,0.0007484371512786773
26,2,4,dept_role,top5,1309,0.0013388100132129864,0.0024086835504579943,0.0065072791962517956,0.006898962035262922,0.0010698735372450079,0.00039168283901112617,0.0006781906982338817
